Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Predicted,10276836,1953,22.62037603,57.85675723,181.1061583,140.8826667,215.9984497,11.56035833,1.472775,0.123538327,245.6514333,71.26701667,0.057297713,316.3135,16.63536997,21.18614185,164.6682167,22.72382643,18.34069615,66.77280833
Predicted,10276836,1955,22.57556903,63.1654886,180.5583583,135.732125,215.9984497,10.00829167,1.447283333,0.182664109,236.2011083,74.57664167,0.060474339,310.9138083,16.63536997,18.58931793,164.580475,23.71357798,20.00538808,71.59504167
Predicted,10276836,2001,22.51555563,60.64922725,175.1455833,151.6278333,215.9984497,13.01313333,1.565616667,0.123705582,230.72985,74.05290833,0.059811688,311.183,16.63536997,19.61390465,159.1547917,22.80517783,17.68662878,70.31061667
Predicted,10276836,2014,25.03907886,62.71226123,169.4540083,147.3171167,215.9984497,6.933591667,1.765675,0.124400633,232.598525,74.03305833,0.057292547,308.5064333,16.63536997,20.58071595,153.379025,28.58060407,24.28771653,73.39935
Predicted,10276836,1980,25.92343871,72.13541077,175.9994083,138.75145,215.9984497,19.31850833,2.102525,0.150018792,238.0815083,74.73096667,0.057087518,311.9394917,16.63536997,19.68067959,160.1083667,26.62637898,21.76794228,70.15478333
Predicted,10276836,1998,31.82036204,84.0893503,179.70315,140.3993083,215.9984497,14.03820833,1.828216667,0.132001143,244.2784167,74.34069167,0.057676107,320.3069167,16.63536997,22.22436384,162.2015833,31.64365441,26.04694574,63.16088333
Predicted,10276836,2015,22.3700126,52.83974486,168.6868167,148.1116,215.9984497,8.494766667,1.417908333,0.126293319,234.712825,78.41218333,0.058071859,314.2216167,16.63536997,21.27962587,154.4912833,24.23560604,18.6048996,67.95030833
Predicted,10276836,1991,19.34710824,48.9480702,179.9834083,135.6513417,215.9984497,7.2202,1.310533333,0.134984731,240.1315,67.97721667,0.061269929,311.6726167,16.63536997,18.37833178,165.2402667,21.19952087,17.11800227,69.64786667
Predicted,10276836,1967,23.95408244,62.62580633,178.242275,139.224225,215.9984497,8.521525,1.416308333,0.127080329,244.661275,70.44065833,0.060119664,314.2502,16.63536997,19.37589873,162.8551417,24.17388912,19.57629152,67.54560833
Predicted,10276836,2002,23.46678452,61.73192745,172.864,146.5001083,215.9984497,11.07986667,1.49035,0.14987362,232.2875083,79.06250833,0.058066939,312.950575,16.63536997,20.50603569,156.5005667,23.65381857,19.53562793,69.221775
Predicted,10276836,1957,24.82828402,64.78801123,177.537,140.402325,215.9984497,13.53845,1.72775,0.131175343,242.6962417,70.46591667,0.058136412,315.3211833,16.63536997,19.5568212,161.039725,24.6003142,20.26952898,66.9558
Predicted,10276836,2000,22.86676053,56.11303413,163.6422,150.4281417,215.9984497,9.156491667,1.787616667,0.130946395,228.1807667,79.16705,0.061394897,310.9116083,16.63536997,19.39888408,147.0343667,23.87573999,19.26757677,70.82598333
Predicted,10276836,1978,26.14022731,64.86395123,169.2210083,152.6287417,215.9984497,8.316508333,1.973633333,0.126278131,235.403,72.54625833,0.057700218,311.0043417,16.63536997,20.37828275,154.89465,27.23654122,21.73300504,71.23215
Predicted,10276836,1999,27.6946437,67.89644962,178.850675,145.1038667,215.9984497,8.495641667,1.7152,0.124813078,247.6522833,70.715675,0.057123914,317.8019083,16.63536997,21.89889249,162.1123083,29.08856813,24.57750292,65.82155833
Predicted,10276836,1977,18.72449735,46.52009036,170.8674167,147.300325,215.9984497,9.29385,1.486991667,0.158174834,234.6547833,73.3662,0.06027183,311.3573667,16.63536997,18.41444797,153.9119583,21.09108571,15.99270568,70.19026667
Predicted,10276836,1950,27.0621811,71.15613363,174.1766417,144.317425,215.9984497,10.98501667,1.697966667,0.129978375,239.6948917,75.32484167,0.059142413,313.5824083,16.63536997,22.54891411,158.7205667,28.06776784,22.00026769,69.08710833
Predicted,10276836,1995,28.60412453,76.70544585,183.6986,142.2934333,215.9984497,20.78834167,1.598283333,0.142152051,247.7522583,71.781275,0.058346177,316.4497,16.63536997,21.27434615,167.5576833,29.13209252,23.66706715,66.250425
Predicted,10276836,1979,21.04487041,57.62385946,172.0230333,144.939775,215.9984497,8.1179,1.597358333,0.128233563,230.9822333,74.917325,0.056700854,311.5381917,16.63536997,19.07682522,155.9341167,22.05299166,17.32008056,70.84673333
Predicted,10276836,1981,19.25217814,50.66910347,169.7432833,146.9181083,215.9984497,7.777833333,1.392991667,0.133077326,237.8089167,78.08160833,0.061676819,315.3966417,16.63536997,21.31714635,154.7024417,21.10726933,16.14521055,68.35903333
Predicted,10276836,1956,22.20538893,60.30976637,170.09175,149.550525,215.9984497,9.093875,1.90415,0.147096962,231.6686,76.83044167,0.056927221,313.4183917,16.63536997,19.75258803,153.8429667,22.64996835,17.61409876,68.5215
Predicted,10276836,1990,18.21746578,46.29712376,164.4491667,154.0900083,215.9984497,6.60305,1.488133333,0.126610248,232.76575,81.83025833,0.06622678,314.98535,16.63536997,19.45327308,149.205075,20.63791171,14.78596032,65.47595
Predicted,10276836,1965,28.57745424,77.96933068,177.2440833,139.7251083,215.9984497,15.00223333,1.7878,0.146612127,241.4049333,74.09170833,0.056892495,311.3706167,16.63536997,19.14582189,160.4507083,30.88315606,27.5477589,70.89105833
Predicted,10276836,1964,24.24881011,64.94909119,182.5139,139.492075,215.9984497,9.05645,1.400633333,0.192796787,241.7503333,75.18688333,0.059727683,317.5438833,16.63536997,19.92517331,167.2417,23.99636688,19.49518804,64.30055833
Predicted,10276836,1951,24.86577395,60.62256185,170.8331917,141.2195667,215.9984497,10.61633333,1.355241667,0.1336329,232.7513083,77.66798333,0.056433997,314.0135667,16.63536997,21.47949916,154.337,24.49721893,19.1645452,68.20031667
Predicted,10276836,2010,25.64136373,65.84327292,181.7503917,137.2087333,215.9984497,9.423816667,1.30295,0.133994594,246.539075,67.86090833,0.058325144,316.2519917,16.63536997,19.67827454,165.6195417,25.81629474,22.37661876,66.31391667
Predicted,10276836,1974,21.26440529,58.42484288,176.20755,150.9922083,215.9984497,6.399016667,1.4307,0.122696055,231.604225,76.76718333,0.058296441,315.9871583,16.63536997,20.9830704,159.9323417,21.85573135,17.05491359,66.62488333
Predicted,10276836,1962,24.61424795,70.18777442,167.81355,152.7222167,215.9984497,12.633225,1.728783333,0.159103403,228.5346667,82.98036667,0.062844799,315.1892083,16.63536997,21.47016194,152.6340083,25.46241809,20.88253492,66.7818
Predicted,10276836,2005,29.81897944,72.11404595,172.17665,143.0780583,215.9984497,17.97533333,1.9094,0.128743439,237.6875,76.420125,0.057589472,315.1858917,16.63536997,25.6399623,157.2176917,29.79547095,23.61587561,66.41530833
Predicted,10276836,1983,37.76907131,96.38575018,182.590025,146.46535,215.9984497,23.98515833,2.291608333,0.119606028,245.5576333,73.80681667,0.057185975,314.0543417,16.63536997,27.12155505,165.35575,35.41110249,33.99268298,69.23108333
Predicted,10276836,1972,23.36057236,60.97049885,157.5003833,156.5580583,215.9984497,9.035916667,1.547691667,0.110974541,230.0377083,74.653275,0.056278151,310.7609083,16.63536997,22.42581883,142.4103417,23.46344662,19.02391688,70.92356667
Predicted,10276836,2011,35.80340723,92.20198896,180.8483833,150.5059583,215.9984497,20.05093333,1.967766667,0.1317353,248.28475,71.76456667,0.058384981,319.7456,16.63536997,22.20970689,165.872375,33.97398241,27.39824045,64.39675
Predicted,10276836,1989,21.65768469,61.45195299,166.9819917,155.5445083,215.9984497,16.00095,1.65705,0.128068865,233.622225,79.5263,0.065832469,311.1513083,16.63536997,18.55274766,150.1302833,22.28329491,17.50408791,69.91620833
Predicted,10276836,2013,23.4228713,60.650338,177.7546833,151.8135833,215.9984497,8.59375,1.545108333,0.126083381,235.4751,72.15685,0.059635616,311.2320833,16.63536997,19.66641445,161.267,24.62900956,20.37769106,70.646275
Predicted,10276836,2006,28.53310043,75.50744272,172.7114833,142.5369167,215.9984497,11.78100833,1.804183333,0.133563041,232.416525,77.11328333,0.056269678,311.3491333,16.63536997,20.10180754,156.7967333,30.58932144,25.51331534,70.90458333
Predicted,10276836,1993,28.54028716,82.08596145,176.6685083,146.5966583,215.9984497,17.50685,1.681933333,0.13950046,241.1931667,74.93360833,0.061296197,316.4971083,16.63536997,18.44872359,160.800125,29.25998707,23.89334934,66.272925
Predicted,10276836,1997,29.12393197,79.68283897,169.4505667,149.8863,215.9984497,13.88393333,1.719116667,0.118050758,236.049025,71.44880833,0.057150746,311.7596333,16.63536997,20.40777647,154.3748833,30.75379361,25.70340185,70.10771667
Predicted,10276836,2003,20.38259004,50.65552193,169.740675,146.387625,215.9984497,7.841708333,1.447416667,0.126285863,234.091,77.34053333,0.057581116,313.3420583,16.63536997,19.61609403,154.2292,21.71728845,16.36286111,67.65626667
Predicted,10276836,1987,20.85628061,49.15135898,161.743625,152.46055,215.9984497,5.584775,1.573533333,0.14004935,225.036225,84.56368333,0.057868789,313.6071667,16.63536997,21.67112141,145.83085,22.43175245,17.89396073,67.99518333
Predicted,10276836,2012,21.8663054,50.8885493,162.9105667,152.0498667,215.9984497,7.573825,1.573641667,0.117514303,230.550475,79.317125,0.057902248,312.83265,16.63536997,22.11927304,147.27395,22.2996209,17.08207783,69.033525
Predicted,10276836,1958,23.7364029,65.46958376,176.3490667,137.79145,215.9984497,17.39745,2.092375,0.15062754,233.195175,72.605525,0.057145471,310.6513083,16.63536997,19.39768081,160.21825,23.80065519,20.20990332,71.316775
Predicted,10276836,1988,18.38613182,47.97595173,165.1958417,152.0873167,215.9984497,8.513716667,1.789683333,0.153787432,230.0778,83.31106667,0.063930905,313.1544833,16.63536997,19.24792122,148.658375,20.48027789,15.53151606,68.21594167
Predicted,10276836,2009,27.11370095,68.9849299,174.0318917,144.8190083,215.9984497,9.203591667,1.606475,0.123677229,236.0545917,75.37228333,0.057566788,315.6133417,16.63536997,21.47332923,157.6853667,28.07553777,22.08604019,66.06238333
Predicted,10276836,1971,25.8630819,69.39269709,166.9984333,150.0854417,215.9984497,10.920175,1.711575,0.127599113,235.5620917,73.80674167,0.057206537,310.7883333,16.63536997,22.36111191,150.7788167,25.95662495,21.32563611,70.71565833
Predicted,10276836,1963,24.13967569,60.9408538,175.7814917,141.1518583,215.9984497,11.52831667,1.722083333,0.149398452,237.7491833,67.90516667,0.059301912,310.7695333,16.63536997,19.91197015,159.243325,23.86501998,20.02576889,71.09420833
Predicted,10276836,2004,24.09401127,62.18326217,170.3138167,162.1661667,215.9984497,11.675225,1.878425,0.113582563,233.0104667,80.11095,0.058175448,312.4730917,16.63536997,18.67606112,153.827225,24.81547816,19.58190663,70.04076667
Predicted,10276836,1961,19.26321698,46.69104829,174.5112583,140.0687,215.9984497,8.000591667,1.571675,0.13124114,233.6682167,72.879425,0.058720793,308.64025,16.63536997,19.67736126,159.9082083,21.47003074,16.75509974,73.63055833
Predicted,10276836,1996,25.74729234,69.02210858,176.1179167,142.49525,215.9984497,8.414975,1.628666667,0.121949273,235.9091583,73.45365,0.055686278,313.88265,16.63536997,20.97663392,158.9824833,25.60165876,21.26201985,67.69033333
Predicted,10276836,1984,32.0864669,90.06635848,182.5948083,138.7797083,215.9984497,20.07305833,2.258333333,0.129770995,238.114025,70.51669167,0.055925873,312.100825,16.63536997,22.78997159,165.2686833,33.56266625,30.36471696,70.40938333
Predicted,10276836,1994,22.27502781,52.93792177,161.5362083,152.411025,215.9984497,12.129025,1.760508333,0.123702165,230.2665333,76.723925,0.05670465,310.7332333,16.63536997,21.74125105,145.39115,22.43337245,17.4346508,71.01619167
Predicted,10276836,1970,24.75048982,64.19613148,184.12125,138.3588,215.9984497,11.25795,1.631983333,0.155603781,239.681875,68.43784167,0.059329887,312.2685417,16.63536997,22.06338885,167.5732,24.92350124,21.00748952,69.97795833
Predicted,10276836,1986,26.36375665,64.20295619,164.3785583,156.9681333,215.9984497,13.27396667,1.642516667,0.113136783,233.9929083,74.16873333,0.059550573,311.4874,16.63536997,21.56349521,149.8215167,28.58762348,22.50405294,70.595625
Predicted,10276836,1966,21.00428245,49.97484518,160.8631917,151.7649917,215.9984497,8.723675,1.372158333,0.11545644,227.187,79.53020833,0.057461491,310.7021,16.63536997,22.36905616,144.535625,21.95499631,16.46105774,69.6976
Predicted,10276836,1952,30.15010756,85.41296348,173.6726333,139.18295,215.9984497,19.77104167,1.884858333,0.153300871,230.949225,78.19050833,0.055607731,311.9087,16.63536997,21.38968125,157.6046167,30.98779572,24.67583813,71.169925
Predicted,10276836,2007,22.73517603,48.45567767,160.246625,151.2181583,215.9984497,6.956,1.489508333,0.115074469,226.741375,80.364725,0.056608122,311.1528667,16.63536997,22.58019024,144.611175,23.02414988,18.17392693,70.09404167
Predicted,10276836,1985,26.85262988,68.76540118,171.8404333,147.800825,215.9984497,11.96814167,1.624483333,0.145334765,229.4667833,87.05966667,0.059882155,315.48985,16.63536997,25.37090691,155.5995833,27.35787407,22.91269258,66.40215
Predicted,10276836,1960,18.78737403,49.28675433,166.303225,152.9000417,215.9984497,6.4227,1.539291667,0.128459858,227.4564167,79.41214167,0.057163537,311.1262417,16.63536997,20.31712445,150.7230917,20.96292136,15.30776972,70.33983333
Predicted,10276836,1975,27.49142414,81.36025512,188.4403167,128.2229917,215.9984497,17.10054167,1.981825,0.144282129,247.57465,72.12674167,0.058226935,318.961975,16.63536997,19.77757564,172.691,27.24551696,23.41292361,64.54374167
Predicted,10276836,1976,20.94600724,52.14011395,169.4253667,143.7341167,215.9984497,10.06863333,1.461016667,0.142565164,232.5995417,75.3,0.055485032,311.217375,16.63536997,22.14592935,153.3772083,21.58078726,16.50770854,70.24145833
Predicted,10276836,2008,26.35651189,72.86432472,180.0568,135.8045833,215.9984497,13.91320833,2.010116667,0.148293004,240.9245167,67.9882,0.058789895,311.1237,16.63536997,19.68894451,164.1723583,27.83644128,22.85919301,71.3064
