Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Current,10274468,1952,172.8,1730,167,124,1940,57,3,0.06405694,224,67,0.077618747,291,350,544,151,48,79.6,90
Current,10274468,1953,84.6,316,16,270,1940,1,1,0.096137977,261,25,0.178120063,286,NA,NA,0,30,54.4,95
Current,10274468,1954,45.6,141,13,207,1940,NA,NA,0.07509457,204,16,0.083333333,220,NA,NA,0,29,48.1,161
Current,10274468,1955,26.8,138,132,109,1940,NA,NA,0.128301887,223,18,0.400443262,241,82,122,116,30,63.4,140
Current,10274468,1956,78,302,60,227,1940,NA,NA,0.09631728,245,42,0.209589041,287,89,126,44,18.5,46.7,94
Current,10274468,1957,83,392.5,124,158,1940,2,1,0.087939698,244,38,0.188507839,282,93,220.9,108,45,68.3,99
Current,10274468,1958,207.2,286,59,195,1940,1,1,0.059787234,222,32,0.141176471,254,86,204,43,120,195,127
Current,10274468,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Current,10274468,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
