Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Predicted,10348934,1999,25.87111383,70.32708554,152.88285,153.7653917,381.1236849,10.4086,2.125316667,0.114358615,246.71475,81.09520833,0.055483431,321.381225,30.29065656,30.26473245,137.0352083,23.38130493,29.38156004,59.27765
Predicted,10348934,1997,45.60939267,138.0590986,146.9106,161.6636917,381.1236849,26.33916667,1.964,0.110339349,243.6386167,84.13391667,0.053926782,315.5642833,30.29065656,32.30194285,133.5888917,37.34320053,49.92290335,64.26390833
Predicted,10348934,1960,21.29625334,48.78334589,154.7623083,154.1673083,381.1236849,14.17061667,1.581566667,0.115442114,241.9351,82.60135,0.056118566,317.1330833,30.29065656,27.7795342,137.775425,17.00076489,23.90201816,63.3131
Predicted,10348934,1993,46.19187848,142.0818811,157.1933,151.6877083,381.1236849,32.6113,1.867208333,0.118061235,245.0544583,80.14629167,0.058284764,320.7801083,30.29065656,30.56165483,140.1413667,35.69685028,44.94979274,58.02389167
Predicted,10348934,2015,21.78302129,53.16435354,150.7976583,147.4820333,381.1236849,15.54400833,1.700808333,0.121424942,243.2310167,80.663425,0.056612456,318.9085,30.29065656,32.23825795,133.2518,19.95533671,27.15557635,64.69471667
Predicted,10348934,2004,21.9653413,56.59788307,148.1665417,162.4767583,381.1236849,12.93263333,2.3446,0.111800017,239.6917417,87.97215,0.059641375,315.5129333,30.29065656,29.86462568,131.6746667,19.93115897,27.64133252,65.823225
Predicted,10348934,2002,22.28415158,51.83315897,156.0407083,146.1039917,381.1236849,13.726425,1.702541667,0.117004126,245.218375,83.44338333,0.059208364,315.6470167,30.29065656,30.25941841,139.282375,19.75637509,30.02719527,66.94395
Predicted,10348934,1974,22.03988218,52.87194246,151.6209833,153.666475,381.1236849,10.90445833,1.684525,0.111833787,238.39855,82.15993333,0.055259244,318.4656667,30.29065656,30.89363212,135.072775,17.62514352,26.54063455,62.64060833
Predicted,10348934,2003,20.38964826,47.86286935,150.0909833,155.75775,381.1236849,11.88213333,1.666975,0.115658051,243.5445583,87.17494167,0.05936919,317.3536,30.29065656,30.76347385,134.0006917,17.68599152,25.01851356,64.82869167
Predicted,10348934,2000,21.91742179,52.22869617,150.3987417,156.4556,381.1236849,13.16871667,1.969383333,0.115938057,239.517275,84.36289167,0.056690901,314.1436417,30.29065656,27.1670181,133.968175,20.01755966,27.76934611,66.85635833
Predicted,10348934,1998,39.33187388,97.00828099,156.3971167,160.4772667,381.1236849,19.15884167,1.943375,0.119139181,241.9585417,81.88999167,0.057191583,321.1321167,30.29065656,33.54550575,142.2464833,30.64225584,38.67561902,58.57728333
Predicted,10348934,1987,19.60277409,41.57184319,146.6521583,151.0367667,381.1236849,8.707166667,1.57105,0.124124861,239.2761833,87.48308333,0.055364811,321.652425,30.29065656,32.91357018,130.3225917,17.29732999,23.30370476,60.25828333
Predicted,10348934,2001,20.10985844,46.86478893,151.32955,154.6268417,381.1236849,14.56725,1.654775,0.117636753,239.2333,84.06820833,0.061441956,314.0225667,30.29065656,28.62203302,136.337375,17.15832741,23.87992245,68.598775
Predicted,10348934,1967,35.51450523,91.86964031,165.2215917,146.356975,381.1236849,13.9073,1.575933333,0.108944395,253.2228083,74.45178333,0.056448488,322.875125,30.29065656,28.84816197,148.4532667,26.95024543,35.87313045,57.8842
Predicted,10348934,1972,22.03802104,51.74796831,145.6302083,157.1866083,381.1236849,17.12421667,1.779041667,0.101939996,242.1959833,76.0405,0.054225304,314.443825,30.29065656,32.44067778,129.4097333,18.55495708,25.21746468,66.084475
Predicted,10348934,1958,33.82961695,95.72372282,147.565775,147.4484333,381.1236849,29.14766667,2.038166667,0.127154787,240.0298,75.98613333,0.056171591,315.9131167,30.29065656,29.63208568,132.3849,25.36455003,36.03227718,64.8508
Predicted,10348934,2014,25.74304286,66.32072886,153.793525,157.8875917,381.1236849,14.88910833,1.826716667,0.115766663,241.3894333,82.1036,0.055008754,315.8259917,30.29065656,31.46549155,137.9277583,26.90792264,38.89254043,64.91380833
Predicted,10348934,1992,19.21982674,39.70011929,148.3702667,150.9256083,381.1236849,8.926816667,1.562783333,0.106978591,239.000425,87.73598333,0.056492695,321.0999667,30.29065656,29.26360427,131.44415,17.00083293,22.43244544,59.69188333
Predicted,10348934,1989,25.08229185,64.27795018,156.1341,152.7542667,381.1236849,13.2788,1.654525,0.114239261,244.6350417,82.41015,0.056894929,316.8209417,30.29065656,27.4068161,140.5410667,21.64960899,29.6959578,63.69078333
Predicted,10348934,2008,33.11309567,93.29767389,162.4895583,147.5933417,381.1236849,13.87073333,1.885283333,0.123233911,246.2565,72.5233,0.058685469,316.7878333,30.29065656,29.59441788,144.7905417,25.30797752,35.40099107,64.27485
Predicted,10348934,1950,30.78197196,81.21802733,163.3178083,145.13245,381.1236849,11.672175,1.726541667,0.11568793,250.1998,78.66210833,0.056074383,321.2159833,30.29065656,32.61097821,146.5559083,23.07657694,31.95110025,59.63864167
Predicted,10348934,1984,55.71284123,192.8585852,167.2215583,136.924225,381.1236849,38.19078333,2.1083,0.133084072,246.45445,77.212675,0.054215251,322.0772917,30.29065656,37.32912625,150.4443,44.91276717,58.13981675,58.97660833
Predicted,10348934,1981,24.69720421,61.34749669,158.1275417,147.59285,381.1236849,8.552458333,1.397508333,0.114348252,248.5225833,78.77615,0.054978393,320.1246167,30.29065656,33.97005408,140.189175,19.95583024,25.79246655,63.16919167
Predicted,10348934,1976,23.10203025,58.43304982,163.5039417,145.6958667,381.1236849,10.54755,1.389891667,0.12696396,242.86935,78.67898333,0.054516098,317.9256,30.29065656,33.10685813,148.1602583,18.56314588,25.56362509,62.11526667
Predicted,10348934,1973,37.41876708,96.90160338,168.4511083,139.8805333,381.1236849,22.14206667,1.669591667,0.131834443,244.703925,75.396525,0.055480542,317.8936417,30.29065656,36.16725056,151.64125,31.49763822,44.16053662,61.24320833
Predicted,10348934,2011,56.07751078,170.2839835,153.0279,159.6878667,381.1236849,41.63619167,2.217566667,0.113543573,256.0726917,81.52303333,0.056280688,324.6215,30.29065656,36.52237074,136.4566167,40.17556869,49.64460092,57.14948333
Predicted,10348934,2010,30.40718035,75.53363459,160.9709167,143.4141333,381.1236849,11.59743333,1.417308333,0.113506945,255.323525,69.63453333,0.056129386,319.990275,30.29065656,30.19441965,144.5849333,23.76690649,33.12321239,60.79865
Predicted,10348934,1968,38.21521551,95.97258832,164.4336417,150.9601417,381.1236849,12.01914167,1.73395,0.112857719,255.0571667,73.12576667,0.056007346,323.0862083,30.29065656,29.81314285,146.3872417,29.5888265,47.49169213,57.10965833
Predicted,10348934,2007,20.88104084,47.85900019,148.1379417,155.3388667,381.1236849,10.1264,1.755083333,0.115637478,245.5154583,80.95295833,0.057394466,314.7748667,30.29065656,33.50154127,132.3311,18.88168448,26.98438619,67.55181667
Predicted,10348934,1986,50.39687595,151.8526419,148.2307083,159.8822167,381.1236849,35.462375,1.797883333,0.105083987,245.2993083,82.28464167,0.055045349,318.8721583,30.29065656,33.88800384,133.36125,40.49816581,52.3296367,61.17415833
Predicted,10348934,1982,55.83810218,171.37518,162.4309583,142.6250667,381.1236849,34.30324167,1.949825,0.116076165,252.1426083,73.129625,0.057719295,320.1228583,30.29065656,40.26146155,147.865225,47.84069153,84.76655063,59.86586667
Predicted,10348934,1955,29.00926537,74.34002771,166.67055,143.55005,381.1236849,13.70691667,1.52855,0.131903514,248.2309583,80.91599167,0.056277719,321.161175,30.29065656,27.81403201,149.5446167,23.37221981,35.1748117,60.342
Predicted,10348934,1990,21.51782805,51.86553487,154.9488833,150.5948167,381.1236849,7.6221,1.623241667,0.110953242,245.46665,80.34563333,0.056209959,319.2745,30.29065656,28.79409856,138.0315917,18.48583053,24.83411139,61.91291667
Predicted,10348934,1991,28.40146741,73.55534322,170.5763,136.0836583,381.1236849,12.974875,1.270983333,0.119780044,255.891575,69.952625,0.055529783,319.7725417,30.29065656,27.74470943,153.7481333,24.97779722,36.53870315,61.240075
Predicted,10348934,2009,37.77371237,89.32329954,154.945375,156.04185,381.1236849,10.01920833,1.653616667,0.113890382,243.615525,78.3034,0.05529534,321.2811,30.29065656,31.81446242,139.3097667,27.5676756,36.1445004,59.70293333
Predicted,10348934,1980,46.48422769,140.2899832,162.4055417,146.0572667,381.1236849,31.3165,1.948991667,0.123495371,247.9678833,78.88095833,0.054294877,318.4074917,30.29065656,31.11906663,146.447675,34.86527502,44.40232981,61.940975
Predicted,10348934,1959,21.91948819,48.669811,157.5929333,147.4082333,381.1236849,7.842058333,1.447675,0.115578092,248.3271,73.64089167,0.054739317,316.1897917,30.29065656,27.92319209,141.556025,19.69644261,28.98056851,65.17083333
Predicted,10348934,1971,26.79612658,70.00391552,153.7857667,156.7694,381.1236849,12.75695,1.682875,0.115128439,249.23205,79.88354167,0.05421301,319.7071917,30.29065656,34.1846966,138.1579417,23.33335102,32.03449168,61.20636667
Predicted,10348934,1985,39.0780811,90.9827342,160.9128167,147.8153,381.1236849,22.53959167,1.703983333,0.131549616,239.690225,87.178075,0.053953661,321.138575,30.29065656,41.07992504,144.0627833,29.44198516,39.58419597,59.44156667
Predicted,10348934,1964,33.72939571,95.87663638,170.124,136.8661583,381.1236849,17.17135,1.5623,0.148645858,252.6432833,75.80074167,0.056869184,325.4751167,30.29065656,28.30956662,153.785825,25.65657902,35.3385944,56.21373333
Predicted,10348934,1988,21.12837641,51.29781767,159.1981583,146.7417917,381.1236849,12.6647,1.611991667,0.122653252,241.54675,76.63556667,0.059288968,320.3339,30.29065656,27.56912466,144.49415,17.79958585,23.66223439,61.43875
Predicted,10348934,1954,22.76914919,52.7639921,157.816275,145.408175,381.1236849,8.749616667,1.444983333,0.110942249,238.6211917,80.26153333,0.056122378,317.1977917,30.29065656,27.94429464,142.649525,19.98945525,27.97692046,63.32721667
Predicted,10348934,1977,18.64315005,37.9206472,155.6058083,145.8243083,381.1236849,10.65034167,1.433633333,0.114828195,247.9656667,74.31965,0.05753112,320.921475,30.29065656,27.62817129,139.29325,16.80355825,23.49597606,62.399525
Predicted,10348934,1983,60.28717497,201.3378106,166.7424583,149.8235,381.1236849,43.45875833,2.352941667,0.111121546,256.4408333,77.511775,0.054392483,323.9322167,30.29065656,51.07730243,149.849525,44.67487584,63.05766293,56.21541667
Predicted,10348934,2005,37.55106038,104.8680355,150.8144667,156.2994417,381.1236849,29.45341667,2.023958333,0.118758684,243.8445917,80.33615,0.059496404,321.2374667,30.29065656,39.42817507,138.7377333,27.83631025,34.94887522,59.49308333
Predicted,10348934,1975,38.62237598,114.0169745,180.9977833,136.3294333,381.1236849,24.112225,2.09,0.124069512,260.2573583,73.41895833,0.057043852,325.5194083,30.29065656,32.09649989,164.6261333,28.5434722,38.85336513,55.78758333
Predicted,10348934,1952,53.85536262,192.3467891,157.4307083,140.118375,381.1236849,40.7684,2.085025,0.137937557,238.5428333,79.8306,0.055041085,320.3541167,30.29065656,28.14438406,141.779625,39.97207679,49.29521309,58.225725
Predicted,10348934,1963,26.54163855,70.97635197,162.8220083,149.3973917,381.1236849,11.96723333,1.863591667,0.118509596,248.5577583,72.569575,0.055435076,318.5761917,30.29065656,31.8535149,146.9311917,22.38332146,32.50232875,62.99413333
Predicted,10348934,1979,32.52132035,86.11382079,160.8506333,142.7177667,381.1236849,18.82596667,1.532416667,0.122545396,241.0544917,79.09861667,0.05417251,314.9036333,30.29065656,28.64850063,143.894775,22.48114138,31.91184787,65.47253333
Predicted,10348934,2012,20.74128967,48.4670828,146.236575,148.7052167,381.1236849,11.88489167,1.917933333,0.110063735,241.0875417,88.65983333,0.054605835,317.5565417,30.29065656,33.27371428,129.972675,19.04362482,26.85363153,65.03704167
Predicted,10348934,1995,47.42084252,143.8388512,160.795125,145.2906333,381.1236849,38.21958333,1.928866667,0.115067161,257.8105417,77.11810833,0.056173643,326.7307667,30.29065656,32.35529861,144.9988833,35.66791776,44.47648226,54.76155833
Predicted,10348934,1994,27.67005523,73.47505928,160.6830083,144.7814,381.1236849,25.318225,1.506308333,0.124979605,245.4891583,75.08684167,0.054845012,316.7327667,30.29065656,33.10461821,144.1589167,21.91850243,31.256916,65.03296667
Predicted,10348934,1969,36.84174877,106.5230865,152.027375,153.883125,381.1236849,21.22530833,2.419925,0.130073211,236.2871167,80.42734167,0.055546176,314.2285167,30.29065656,32.6421616,138.2128,27.35928858,36.84745851,65.01985833
Predicted,10348934,1978,38.36144553,99.66869017,142.7458417,158.635375,381.1236849,18.81515,2.174316667,0.10983145,244.7036667,75.17613333,0.057153677,316.3644,30.29065656,28.3165344,126.0513,29.58587342,38.87043474,63.3257
Predicted,10348934,1965,41.90928294,126.7720879,166.0109167,143.029025,381.1236849,21.91094167,1.748266667,0.126128219,253.4460917,76.87235833,0.055572399,319.89705,30.29065656,30.795034,147.8444083,33.60363985,44.93134607,58.97834167
Predicted,10348934,1966,22.47447488,51.97510147,148.6869083,150.6421,381.1236849,12.70979167,1.415541667,0.113696248,237.3178917,79.41438333,0.055479764,316.50665,30.29065656,32.86764665,133.1602583,19.30942402,25.78617787,63.0494
Predicted,10348934,1953,25.8601198,64.96218198,166.7688,139.7374833,381.1236849,18.63849167,1.425441667,0.11360528,252.0097333,72.24513333,0.054071797,321.7893083,30.29065656,33.54494453,148.376425,19.45455244,27.40912748,59.31576667
Predicted,10348934,1956,31.49995987,81.47928302,143.19025,155.0411333,381.1236849,23.7784,2.101225,0.134016496,239.8802333,83.57565,0.055826748,316.8565,30.29065656,28.24465167,128.7603833,22.49751628,31.9044295,64.39115
Predicted,10348934,1957,35.4920534,90.85247641,164.71515,147.0549,381.1236849,26.48726667,2.028991667,0.112279113,257.19325,74.305825,0.055881003,325.2115083,30.29065656,29.57048722,147.6871833,25.31027985,34.01284339,55.85538333
Predicted,10348934,1962,40.05149229,120.6485666,156.7139833,153.7683417,381.1236849,31.68455833,1.879616667,0.146425909,238.7471417,84.11059167,0.057210269,320.1155167,30.29065656,34.64306479,143.1540583,27.2507634,36.20714567,60.07959167
Predicted,10348934,2013,24.31203396,59.95313776,154.9371167,150.8995417,381.1236849,10.82475,2.141783333,0.116642483,244.0854917,75.92208333,0.059029471,316.4399,30.29065656,27.69150606,138.9104667,22.04761428,31.80547181,64.828
