Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Prediction,664488,1986,226.8568183,947.9450187,165.4008917,154.6320333,3193.329981,11.0373512,1.339691667,0.10433276,250.185125,77.66035833,0.043243668,323.3623333,135.3666621,183.460788,152.302675,143.9285344,252.5979078,58.56786667
Prediction,664488,2015,105.4949356,348.1443187,173.4788917,146.56935,3193.329981,4.592417046,1.560641667,0.103193959,239.4773917,81.72850833,0.041751543,315.0784083,135.3666621,177.2918363,157.79085,75.59272441,131.0959533,66.03454167
Prediction,664488,1996,153.4989605,702.3237143,180.63305,143.1145917,3193.329981,5.568471034,1.69325,0.11099691,247.9527417,78.04514167,0.041881603,314.7440417,135.3666621,190.5163526,162.910275,98.1549953,164.7654766,65.66125833
Prediction,664488,1997,223.6282362,918.9715318,166.0250833,151.58975,3193.329981,6.059767127,2.191391667,0.102917098,250.1024083,79.12384167,0.042148394,318.3050667,135.3666621,180.871279,151.7763833,139.9194343,251.6656231,60.38208333
Prediction,664488,1971,199.8466099,877.1356338,173.9790167,145.958275,3193.329981,8.860066185,2.32395,0.115982588,250.311725,79.14706667,0.043692086,323.616575,135.3666621,185.5488878,159.5401333,119.1085966,221.5651654,58.17334167
Prediction,664488,1974,145.1800308,608.8933132,173.6215333,143.3681,3193.329981,5.624271059,1.654741667,0.119986803,245.1534083,77.109875,0.04338831,315.1015917,135.3666621,184.7658047,156.27615,92.34254999,141.66026,66.99388333
Prediction,664488,1998,203.2259286,773.6247842,184.8328,144.3600417,3193.329981,4.257582158,2.13525,0.11069817,252.6030167,79.75270833,0.042403983,324.6865167,135.3666621,195.634062,167.3452417,113.3129198,212.768367,58.16181667
Prediction,664488,1999,170.9769709,706.4317056,179.5598333,149.1179917,3193.329981,3.287693917,1.73465,0.102533749,253.2973917,76.72626667,0.043062134,322.641725,135.3666621,179.1270371,162.6775833,106.2344269,182.3594614,60.87916667
Prediction,664488,1965,191.1725742,866.518265,178.524325,146.5680583,3193.329981,3.382818507,1.78455,0.110661394,253.2269083,78.39505833,0.04279138,324.5538917,135.3666621,166.684223,162.3163167,131.7522802,240.3694551,56.9156
Prediction,664488,1953,114.9826025,637.4692491,194.2423,129.0476417,3193.329981,3.836609156,1.385233333,0.118736602,253.57055,72.47025833,0.043653994,323.1588833,135.3666621,181.138663,176.8040167,83.68736356,151.7629139,60.24150833
