Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Current,666170,1993,22,165,153,137,515,6,3,0.184210526,232,58,0.096244686,290,19,25,137,16,24.1,91
Current,666170,1994,21.4,83,142,123,515,NA,NA,0.076122931,207,58,0.083333333,265,25,30,126,20,27,116
Current,666170,1995,44,171.5,138,164,515,4,4,0.09580476,249,53,0.07480315,302,33.5,49.9,122,23,43,79
Current,666170,1996,40.8,182,152,129,515,4,2,0.164772727,246,35,0.127659574,281,43,51,136,28,42.1,100
Current,666170,1997,65.5,244,151,146,515,27,2,0.092063492,230,67,0.067118554,297,64,110.4,135,61,97,84
Current,666170,1998,76.9,315.5,160,130,515,28,3,0.082136923,226,64,0.063442082,290,62,76.7,144,99,111,91
Current,666170,1999,58.4,139,173,135,515,9,3,0.092783505,253,55,0.038461538,308,89,149.4,157,48,53,73
Current,666170,2000,23.1,69,111,152,515,NA,NA,0.077878788,227,36,0.090909091,263,58,61,95,19,29,118
Current,666170,2001,20,72,139,111,515,NA,NA,0.085714286,220,30,0.103092784,250,37,40,123,17,21.2,131
Current,666170,2002,16,108,154,116,515,NA,NA,0.083333333,244,26,0.123795281,270,30.8,32.2,138,17.15,28.4,111
Current,666170,2003,21.36,53.5,123,135,515,NA,NA,0.110657596,232,26,0.12,258,31.7,33.7,107,14.1,15.99,123
Current,666170,2004,18.3,54.95,137,134,515,NA,NA,0.093478261,222,49,0.088050314,271,28.9,32.9,121,16.2,25.21,110
Current,666170,2005,49.84,214,167,125,515,15,4,0.30514456,226,66,0.063953488,292,35.8,47.4,151,34.05,46.88,89
Current,666170,2006,53,203,154,131,515,12,5,0.127864513,215,70,0.043991164,285,52.05,67.19,138,40.5,53.02,96
Current,666170,2007,27.5,73.4,122,146,515,NA,NA,0.057796258,218,50,0.038623687,268,49.95,59.45,106,22.65,31.69,113
Current,666170,2008,25.9,151,177,111,515,3,1,0.093023256,247,41,0.092465753,288,35,43.1,161,17.8,35.38,93
Current,666170,2009,41.1,172,154,137,515,2,1,0.09469697,218,73,0.075347977,291,41,46.76,138,36.7,47.82,90
Current,666170,2010,27.23,113.5,175,118,515,NA,NA,0.068810204,249,44,0.068317922,293,42.5,46.92,159,20.8,27.78,88
Current,666170,2011,69.92,270,151,167,515,48,2,0.106418919,255,63,0.053811659,318,46.5,64.92,135,60.65,67.17,63
Current,666170,2012,31.34,70.75,99,168,515,NA,NA,0.06779661,213,54,0.066176471,267,64.5,67.16,83,21.8,24,114
Current,666170,2013,32,44.8,24,241,515,NA,NA,0.050056948,233,32,0.079268293,265,36.6,43.43,8,21.7,27.16,116
Current,666170,2014,19.22,55.5,119,157,515,NA,NA,0.08,233,43,0.087759815,276,30.2,33.5,103,19.5,24.52,105
Current,666170,2015,17.95,36.95,165,106,515,NA,NA,0.069212411,244,27,0.08218793,271,31,34.52,149,15.1,17.2,110
Current,666170,2016,26,88.05,130,154,515,NA,NA,0.136638363,237,47,0.069711538,284,26.8,30.37,114,18.1,26.62,97
Current,666170,2017,55.86,326,118,190,515,41,9,0.101399228,228,80,0.045102266,308,40.85,64.75,102,42.25,59.56,73
Current,666170,2018,26.76,128,152,120,515,1,1,0.062891305,227,45,0.059288538,272,62.95,91.25,136,20.45,32.6,109
Current,666170,2019,49.01,205.5,165,132,515,9,2,0.142857143,213,84,0.050504798,297,40.1,55.04,149,35,52.74,84
Current,666170,2020,23.72,106,148,135,515,NA,NA,0.056451613,217,66,0.063319778,283,47.9,51.25,132,18.95,27.43,98
Current,666170,2021,NA,NA,NA,NA,515,NA,NA,NA,191,67,0.046745562,258,NA,NA,NA,16.1,25.88,123
Current,666170,2022,27.9,64.7,145,135,515,NA,NA,0.097420855,245,35,0.07684908,280,31.3,37.6,129,17.2,29,101
Current,666170,2023,63.16,296,174,117,515,34,2,0.152536644,229,62,0.054056991,291,34.05,55.84,158,38.2,56.04,90
Current,666170,2024,46.69,166.5,140,148,515,6,1,0.101777805,232,56,0.069124424,288,NA,NA,NA,NA,NA,NA
Prediction,666170,1999,45.98273393,154.4728642,166.3055917,158.0327417,891.0308325,5.196356446,2.186,0.106273162,243.2935333,78.12035833,0.045995055,311.705325,41.98606582,46.81560151,151.1211417,42.28163295,47.05936433,70.99275833
Prediction,666170,2000,19.4510155,61.12670583,161.8988,158.773125,891.0308325,4.167257864,2.068416667,0.108904012,229.5094167,81.376375,0.044704907,303.7889833,41.98606582,36.26903327,145.1703917,26.64178388,29.14241152,81.45433333
Prediction,666170,1995,54.58433634,188.4822367,167.8134167,158.1092333,891.0308325,9.350995438,2.084091667,0.11444149,244.90105,77.38225,0.045658517,310.6347917,41.98606582,40.99790648,153.476725,51.35305426,54.17602673,71.91434167
Prediction,666170,1992,15.74120291,53.28825865,154.543125,158.2345667,891.0308325,3.948887303,1.698716667,0.090956984,227.7288333,89.48175,0.044156061,305.4250667,41.98606582,46.88173854,140.5461417,23.11865253,25.44940845,78.73765833
Prediction,666170,1986,72.96072159,280.0715303,156.9303,160.4632833,891.0308325,11.2571601,1.771291667,0.108505502,239.5672583,77.710425,0.044713688,313.9166667,41.98606582,50.65136693,144.6265167,61.85243439,69.84227601,68.98686667
Prediction,666170,1987,41.55874483,103.9023768,168.150325,145.8358667,891.0308325,5.43661185,1.600933333,0.117735044,225.7959917,83.144825,0.045985201,306.2103083,41.98606582,60.75837258,150.077425,37.41880538,40.36668543,78.6976
Prediction,666170,1996,39.51509883,123.0789446,164.8070167,153.2545,891.0308325,4.464781381,1.864033333,0.10964005,233.2586,78.50208333,0.0452013,304.6968167,41.98606582,46.54642965,147.741325,37.43911024,41.97351197,78.62028333
Prediction,666170,1993,58.91702547,218.8226986,168.2095667,155.1702,891.0308325,9.662191865,2.09085,0.116678715,241.5411583,78.49788333,0.047171036,312.0957,41.98606582,42.35066134,151.5437,55.03261138,62.96825526,71.40233333
Prediction,666170,1990,18.13548945,64.16004701,162.8166667,152.7186083,891.0308325,3.131468182,1.585858333,0.108533293,233.5461667,77.06703333,0.0435451,308.679425,41.98606582,42.60095866,147.1814917,25.89549039,28.12903704,74.89946667
Prediction,666170,1991,25.12052348,107.189258,180.131825,138.8313167,891.0308325,4.943993939,1.4317,0.113541227,243.9572917,74.63080833,0.045261923,308.1568583,41.98606582,35.56345983,162.7254333,40.378689,47.89729698,75.16398333
Prediction,666170,1988,18.5080473,83.86189704,170.8142333,142.604775,891.0308325,5.991471867,1.539058333,0.143268051,230.0852583,75.08329167,0.043764102,305.3639667,41.98606582,37.12278094,154.3307833,29.22770051,32.03099476,77.282875
Prediction,666170,1950,46.31596539,185.4781649,177.1123667,142.0841,891.0308325,6.492338025,1.745691667,0.118039422,241.8805417,75.42685,0.044861095,307.2291667,41.98606582,50.89049254,160.5668333,45.82057575,49.18580249,75.64604167
Prediction,666170,1951,51.09411933,182.6039619,167.5615583,148.915225,891.0308325,4.780182626,1.651641667,0.130020893,237.61415,81.82313333,0.045654812,306.7656917,41.98606582,45.6005843,152.8057417,47.21492859,52.59969094,77.59255833
Prediction,666170,1994,31.46675569,95.08013075,151.3773917,164.2622667,891.0308325,6.834461486,2.228633333,0.122869493,222.6890417,84.34843333,0.045698466,303.2848667,41.98606582,48.90241449,134.709925,30.29217045,33.25216746,81.585325
Prediction,666170,2008,22.35075835,127.5726229,172.2689333,142.9082917,891.0308325,7.442731096,2.134375,0.116924335,233.8087417,70.37259167,0.044600625,302.7644417,41.98606582,35.01212002,156.92865,38.22204867,47.06015438,80.94043333
Prediction,666170,2009,45.7851513,174.8682786,163.5404417,153.90985,891.0308325,5.49775256,2.030116667,0.10921541,233.6109417,77.90890833,0.04585443,308.2431917,41.98606582,42.54380676,146.7615417,42.65776986,47.58000437,73.9276
Prediction,666170,1997,67.39520302,216.9357681,156.7933333,161.60125,891.0308325,4.706068378,2.17885,0.103681539,234.459975,78.99361667,0.044810208,305.9713333,41.98606582,44.41220127,140.5899583,59.3956132,68.35944632,76.49801667
Prediction,666170,1998,62.98927062,194.0734683,171.79185,155.0596,891.0308325,11.72715612,2.255275,0.110134645,243.0506417,80.607125,0.045588431,313.6162667,41.98606582,50.02108537,156.2098333,56.03959404,62.5354492,69.17063333
