Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Current,10349220,2015,NA,NA,178,NA,218,NA,NA,0.029256274,234,NA,NA,NA,63.1,65.99,162,NA,NA,NA
Current,10349220,2016,39.6,48.6,173,193,218,NA,NA,0.022177419,240,138,0.025083612,378,38.3,41.6,157,26.2,26.66,15
Current,10349220,2017,45.41,86.1,133,202,218,9,2,0.055102557,223,112,0.026548673,335,32.8,36.44,117,53,128.4,46
Current,10349220,2018,NA,NA,188,NA,218,NA,NA,0.026381462,271,NA,NA,NA,41.7,45.3,172,NA,NA,NA
Current,10349220,2019,70.5,115,174,136,218,37,4,0.057142857,252,58,0.021850802,310,38.8,41,158,71.9,83.15,71
Current,10349220,2020,NA,NA,169,NA,218,NA,NA,0.016908213,234,NA,NA,NA,34.8,61.06,153,NA,NA,NA
Current,10349220,2021,31.26,46,168,198,218,NA,NA,0.020576219,325,52,0.019480041,377,30.1,31.2,152,28.7,29.86,15
Current,10349220,2022,39.24,58.7,166,200,218,NA,NA,0.02014937,235,143,0.018933379,378,29,30.61,150,28.4,29.52,15
Current,10349220,2023,69.13,121.5,182,114,218,38,1,0.15576324,231,65,0.03125,296,32.4,39.05,166,60.75,69.89,85
Current,10349220,2024,60.46,95.8,163,137,218,4,1,0.030201342,234,66,0.021406728,300,NA,NA,NA,NA,NA,NA
Prediction,10349220,1982,37.13769607,129.3681065,183.4962833,139.7214833,287.6753986,8.834749877,1.891441667,0.121452554,239.5565417,73.79109167,0.051735584,306.041025,15.63958066,23.27491059,166.6770833,25.51616016,36.82049908,75.94061667
Prediction,10349220,1981,14.15716475,39.08407087,172.4976417,143.6241167,287.6753986,3.060014774,1.315041667,0.116042128,234.10655,84.32665,0.052155191,310.0890583,15.63958066,19.37482139,156.3237,12.26451185,13.56394535,72.99335
Prediction,10349220,2003,10.79033104,29.1477527,162.25065,152.8575,287.6753986,3.525831703,1.52325,0.104593273,230.884725,91.218075,0.052291411,305.0394583,15.63958066,17.49585154,147.3471667,10.31273966,11.44098915,75.53026667
Prediction,10349220,1965,24.22302565,101.5433956,180.2954667,137.356875,287.6753986,8.340034631,1.734333333,0.128587287,238.324575,77.39143333,0.053108173,306.89135,15.63958066,17.02963868,164.6290417,19.19647393,24.98851179,74.62473333
Prediction,10349220,1995,33.13234238,120.0904412,193.3917917,137.1479583,287.6753986,12.3353548,1.878575,0.122517283,247.1083583,73.702425,0.052259352,317.9626333,15.63958066,18.23748495,177.102675,19.70555767,23.71540588,65.36004167
Prediction,10349220,1966,14.94154473,42.55771761,159.5621333,145.7265,287.6753986,3.449185539,1.399508333,0.115186034,227.8073583,82.31743333,0.050567677,304.4188583,15.63958066,19.61186279,143.1438167,12.56375465,14.87280757,74.42411667
Prediction,10349220,2011,32.69086884,117.4380745,176.8907167,148.3372083,287.6753986,7.351564601,1.920983333,0.115743228,242.0295333,76.72111667,0.051024153,310.2673833,15.63958066,18.91194747,162.5869417,18.25532944,23.64504836,71.78496667
Prediction,10349220,1978,22.99901886,82.07860247,172.41435,143.6980667,287.6753986,4.786601608,1.999933333,0.105059955,234.2892,76.22678333,0.052296575,304.8656083,15.63958066,15.6662551,158.6656833,16.57547951,20.68020437,77.09003333
Prediction,10349220,1975,23.09282901,88.45468213,192.0590333,130.6795833,287.6753986,7.812556754,1.953558333,0.137665327,247.128425,75.60661667,0.051815841,315.046625,15.63958066,17.91672944,177.1015917,14.92633933,19.93234021,67.65650833
Prediction,10349220,1980,26.54009739,103.2251021,180.74385,139.85125,287.6753986,8.287717648,1.794141667,0.128203566,240.2436167,78.06445,0.050651536,307.0622,15.63958066,17.93857922,165.0169667,17.39285307,21.10648779,73.659525
Prediction,10349220,1979,21.35043644,71.30522141,176.597075,141.6830833,287.6753986,5.54173736,1.382441667,0.126051399,232.3276,78.7724,0.04985879,304.6004417,15.63958066,17.77836286,160.1394583,13.89469026,17.88725352,76.97905
Prediction,10349220,1977,8.471124476,22.10805294,160.9387917,151.6686917,287.6753986,3.171488526,1.492841667,0.112671217,233.3572083,79.84511667,0.053354353,308.9927083,15.63958066,16.26295471,146.9994583,9.608440249,11.16166545,70.32683333
Prediction,10349220,1993,25.80100231,113.3698274,180.4322,139.7385917,287.6753986,7.713782557,1.651116667,0.121313242,243.2268417,75.9669,0.052287275,308.9268417,15.63958066,15.66640136,163.9227417,17.66658592,24.0173801,72.03725
Prediction,10349220,1994,15.39143251,46.91315538,172.3036167,138.6493667,287.6753986,3.229482863,1.466408333,0.125044612,232.207175,75.3657,0.052224875,305.5717833,15.63958066,19.2697122,155.7866917,12.52044539,17.01703264,75.93131667
Prediction,10349220,1996,23.47599534,74.5435913,176.5855667,139.6117583,287.6753986,5.182188482,1.552758333,0.110083547,234.5286167,76.98743333,0.049064963,304.2943167,15.63958066,18.34653841,159.5246917,15.22035376,20.25664449,76.70695
Prediction,10349220,1973,25.73060078,92.82339137,178.3672583,136.4536333,287.6753986,7.808434419,1.372666667,0.13854514,235.76265,74.531725,0.050778811,304.3512417,15.63958066,21.26151282,162.812925,17.26286018,25.0037479,76.69176667
Prediction,10349220,2010,14.20103181,42.68777223,179.091075,137.2570917,287.6753986,3.303906107,1.289341667,0.110429512,239.1942083,71.33301667,0.051413775,309.215375,15.63958066,16.85258023,165.2170583,10.56535475,14.42052355,72.034325
Prediction,10349220,2007,10.36939298,27.08706754,155.0756417,151.1031,287.6753986,3.051053679,1.423091667,0.10496123,225.5438167,88.4926,0.052997747,306.7414417,15.63958066,18.72747196,140.0261833,11.28393676,13.08117701,75.32259167
Prediction,10349220,1964,20.21103342,72.12100399,186.4845833,134.5481583,287.6753986,5.050825122,1.337333333,0.150186924,243.9613667,75.34295833,0.053078319,315.6112917,15.63958066,17.12454136,171.6781583,14.00211519,18.32572788,65.997475
Prediction,10349220,1989,13.40988855,40.46805664,163.0613667,155.1069417,287.6753986,4.767334943,1.542708333,0.101940663,230.7278667,86.97245833,0.052453431,305.8979,15.63958066,14.79802078,148.0641917,12.92266894,15.30080799,76.21920833
Prediction,10349220,1983,39.61609974,126.0093637,186.8520667,134.1161667,287.6753986,16.00143412,1.781833333,0.112997442,245.002725,72.10858333,0.051075208,309.5568083,15.63958066,29.00152247,171.62785,24.82500111,31.89702828,72.287775
Prediction,10349220,1990,11.36299147,34.0224973,166.7894,148.1934833,287.6753986,2.94996687,1.515816667,0.107535486,230.3902417,82.61529167,0.051426279,307.7312583,15.63958066,16.85635465,151.576,11.11048292,12.70310923,74.20735
Prediction,10349220,1976,16.03153502,52.99788079,174.1731083,143.1008167,287.6753986,4.240599396,1.312583333,0.126018064,233.5943167,81.0515,0.051496363,305.7846417,15.63958066,18.01363922,157.709,12.46537355,15.6266207,75.50808333
Prediction,10349220,1955,18.62974469,55.09430565,179.1248,142.1401417,287.6753986,3.388217588,1.342358333,0.132993424,235.197925,84.28626667,0.050887726,306.8931667,15.63958066,18.04471032,163.4145417,15.9246153,22.09801256,74.41850833
Prediction,10349220,1971,19.71588765,57.25991699,167.556725,147.019475,287.6753986,5.961737882,1.748425,0.116968798,234.4131167,77.27648333,0.050715328,306.2757583,15.63958066,19.11272845,151.1942667,14.29780354,18.8475785,74.56811667
Prediction,10349220,1972,14.41514305,40.97042909,158.1607833,149.6396583,287.6753986,5.146919392,1.778983333,0.09869061,229.747525,78.22050833,0.04987086,304.380375,15.63958066,17.89934392,141.1220083,12.72874216,14.68532813,78.03789167
Prediction,10349220,1991,16.42932213,53.78269693,184.4518333,131.6854167,287.6753986,4.180663317,1.226266667,0.127857479,241.3261,72.057075,0.050175275,307.8118083,15.63958066,15.79517922,168.4540583,13.73128823,19.7916167,73.74101667
Prediction,10349220,1963,13.78928636,42.35175874,173.507375,139.0353333,287.6753986,3.682670554,1.499941667,0.120006155,236.0647583,69.61110833,0.051720984,305.3323917,15.63958066,18.88780682,157.5249917,12.27544454,16.57163185,76.17845
Prediction,10349220,2004,12.74762375,38.42567765,159.25215,163.63995,287.6753986,4.51872341,1.960616667,0.089497549,229.391125,85.59255833,0.053750758,306.5769583,15.63958066,15.35915046,144.779375,11.42104259,13.05910252,77.59431667
Prediction,10349220,2002,10.17620483,29.6483582,161.8066583,148.9233667,287.6753986,4.306475732,1.528933333,0.101425579,229.1811833,88.62160833,0.053803134,306.3429417,15.63958066,17.21430372,147.2155333,12.1826791,13.37567223,77.07805833
Prediction,10349220,1988,11.65921164,35.36853293,171.39485,140.6152667,287.6753986,4.58411415,1.424291667,0.123097166,228.4864667,79.935975,0.053547817,306.77,15.63958066,15.23453596,155.29875,10.52978706,12.0777008,75.66895833
Prediction,10349220,2006,19.20211977,57.91707779,171.3353167,146.1159333,287.6753986,5.410614227,1.783475,0.107377576,230.4852,81.83858333,0.052136321,305.1489417,15.63958066,16.59870055,154.925525,14.52848937,17.24948699,78.681175
Prediction,10349220,1992,9.03062533,25.64843395,158.37745,153.3127167,287.6753986,3.215321424,1.476566667,0.103080715,222.5712667,91.3947,0.055673237,311.5373167,15.63958066,17.26458283,143.1951583,9.473034606,10.09750611,70.17909167
Prediction,10349220,1956,21.18869544,69.57562753,171.9958167,150.086525,287.6753986,5.673056805,1.810483333,0.126190859,230.0254333,86.09876667,0.051442603,304.2134,15.63958066,17.82869865,153.7149833,14.10765385,16.9959926,77.86105833
Prediction,10349220,2001,11.16214532,32.37348933,160.9507667,152.9322083,287.6753986,3.741300894,1.547883333,0.108400766,228.8497,84.96758333,0.053066915,305.4893,15.63958066,17.38020244,145.86665,10.25635733,11.39893657,77.032125
Prediction,10349220,1962,24.42692429,95.2938402,169.7285417,144.8544833,287.6753986,7.023846677,1.750383333,0.140008622,231.846525,86.30170833,0.052619375,308.3971917,15.63958066,19.11733515,154.525175,15.53609353,18.12256026,73.64568333
Prediction,10349220,2015,10.68296459,25.07476933,164.514575,153.8727833,287.6753986,3.067143463,1.399583333,0.105799913,225.0585917,86.76006667,0.052494347,308.736,15.63958066,17.20026851,152.2637417,10.99200045,11.32261962,72.90958333
Prediction,10349220,1987,11.63038746,29.75004663,166.57525,142.8802,287.6753986,3.23049814,1.46605,0.123795291,227.8560917,85.45588333,0.050850882,309.4638917,15.63958066,18.41229037,150.2593917,9.978412216,11.41113501,71.42033333
Prediction,10349220,2013,10.97803059,30.25344885,162.0503167,152.3575667,287.6753986,2.914864433,1.829133333,0.101568357,230.8574083,77.40536667,0.053585938,302.633675,15.63958066,15.20177811,146.0279167,13.60806324,15.9352226,78.52145833
Prediction,10349220,2012,10.07915538,22.96977996,164.1941667,153.0724833,287.6753986,2.783106315,1.728683333,0.093004111,237.4734833,95.05458333,0.052282124,307.282525,15.63958066,18.45240175,149.6048333,10.14686279,10.80198801,75.26961667
Prediction,10349220,1953,22.63162209,56.9495635,184.64305,134.7707167,287.6753986,4.523918062,1.319808333,0.117717397,238.1834167,72.94405,0.051183227,308.4270917,15.63958066,20.60369705,166.4341333,12.88070037,17.92766513,73.27785
Prediction,10349220,2008,19.70007631,62.9381343,178.2202833,141.2892667,287.6753986,4.356862606,1.75345,0.111299732,234.706225,71.97190833,0.05198271,305.7283667,15.63958066,16.66457493,161.389425,14.87128138,20.56810178,75.34689167
Prediction,10349220,2005,18.9977273,53.51030795,173.0096167,145.9864667,287.6753986,7.203815996,1.7097,0.109933257,235.4568417,80.08183333,0.051143962,308.9926167,15.63958066,21.91501782,158.3897167,12.67942412,15.27461943,73.23488333
Prediction,10349220,2000,13.03861711,33.60516105,160.2378917,154.8267917,287.6753986,3.288555176,1.886316667,0.108524103,225.2403667,85.456525,0.052891161,309.1673167,15.63958066,15.58321057,144.926775,11.8318969,12.97900399,74.35625
Prediction,10349220,1959,13.58141416,36.97627051,171.1233083,142.9420167,287.6753986,2.871375056,1.418816667,0.123376021,232.6724417,76.91724167,0.051985051,305.914525,15.63958066,17.42570548,155.9321667,13.23747134,16.32257921,75.505375
Prediction,10349220,1961,9.328341511,23.37799191,166.6941583,137.5920417,287.6753986,3.271792942,1.508666667,0.107981419,229.4044917,75.1151,0.051365476,303.0722333,15.63958066,16.54653871,152.578225,10.47797852,13.06795089,77.70626667
Prediction,10349220,1954,13.10639742,34.03367797,168.9439583,144.3424917,287.6753986,3.756567173,1.398833333,0.114908827,226.6354667,86.81815833,0.05074996,306.2096083,15.63958066,17.79607668,153.5943917,13.84426523,15.69946163,75.91498333
Prediction,10349220,1970,17.94753755,53.81747127,181.2418583,130.7987167,287.6753986,3.923036807,1.497375,0.125198849,236.450825,71.18470833,0.052292294,306.525325,15.63958066,18.1390569,165.1689667,14.67952816,21.43145511,75.93696667
Prediction,10349220,1968,25.57072368,84.66149693,179.9458917,138.3210167,287.6753986,5.664370743,1.6505,0.11401066,242.2355667,70.45311667,0.051895471,309.4353667,15.63958066,17.72950661,162.670675,16.50172711,22.67915658,71.62981667
Prediction,10349220,2014,14.68052202,35.74359205,166.3219667,152.649,287.6753986,3.010595874,1.918083333,0.098550771,228.999675,83.327125,0.049978494,302.74445,15.63958066,17.58699914,149.04775,16.30858177,18.76308526,77.39739167
Prediction,10349220,1969,25.1955417,90.33070178,169.1407833,140.7107083,287.6753986,8.562416959,2.204725,0.133144472,228.3472333,82.16366667,0.052433717,302.5641833,15.63958066,18.45887834,153.2109583,15.84695308,20.92431304,77.82615833
Prediction,10349220,1960,13.2178729,43.71944837,168.0704833,146.6659,287.6753986,3.192634908,1.441566667,0.117577899,229.0575333,83.94161667,0.051185508,306.6400083,15.63958066,15.71495658,151.84765,12.02786955,14.55175858,74.86551667
Prediction,10349220,1951,16.99916339,50.11199244,173.2501167,143.7083917,287.6753986,3.841438024,1.44525,0.123364224,235.78185,79.84710833,0.05174846,308.1023917,15.63958066,18.14313896,158.2147333,11.67766303,14.45093367,73.79620833
Prediction,10349220,2009,18.19510085,57.17691069,169.7273333,146.6515083,287.6753986,4.307739241,1.711241667,0.109156556,236.5856583,78.16693333,0.05241662,309.690225,15.63958066,17.56936212,153.1295583,13.60979008,16.45887583,71.114475
Prediction,10349220,1957,22.0287564,72.11870179,183.9477667,140.6023833,287.6753986,8.721115861,1.907825,0.116848306,243.5338833,71.67474167,0.051299347,311.2031167,15.63958066,18.18172359,167.088925,13.51872093,17.65269303,70.03669167
Prediction,10349220,1985,22.32226214,62.01450557,174.4585083,143.6758167,287.6753986,5.405381469,1.39135,0.135305009,229.23715,86.01693333,0.051077052,306.050225,15.63958066,23.01930901,157.309925,16.23943787,19.43455969,75.699025
Prediction,10349220,1998,27.35531668,75.82668245,178.9995417,143.7153083,287.6753986,3.76193106,1.744225,0.112397135,237.5955417,82.80363333,0.051634238,309.8508333,15.63958066,21.55874121,162.490175,18.0087685,22.49635911,70.3607
Prediction,10349220,1999,16.87068373,51.19252806,177.6660833,149.8161167,287.6753986,3.040296215,1.723541667,0.110098088,238.9608833,76.45880833,0.051443996,309.91935,15.63958066,18.32526687,162.4283667,13.56421564,17.51530116,71.24385833
Prediction,10349220,1958,21.70222547,75.5448245,173.00265,135.3681667,287.6753986,10.04558223,1.792175,0.129849771,232.353125,74.93884167,0.052075938,303.2442667,15.63958066,17.486831,158.5950417,14.60132272,20.02434465,78.66501667
Prediction,10349220,1950,18.90489033,57.22015881,176.8542083,144.4391667,287.6753986,5.550271994,1.669458333,0.116810026,236.3000167,82.76025833,0.0513317,307.711775,15.63958066,18.32642631,160.3837,13.4687241,15.88998297,73.56314167
Prediction,10349220,1952,34.52120378,137.6480201,178.9781333,140.3997333,287.6753986,16.35321831,1.909758333,0.137465131,234.8426,77.88373333,0.050496957,307.283975,15.63958066,16.82363473,163.79565,22.69637473,28.24708344,74.09576667
Prediction,10349220,1986,32.09830196,113.0108185,165.257625,151.6599583,287.6753986,11.28149381,1.466108333,0.107275312,236.0903083,79.15795,0.051573163,307.0807917,15.63958066,18.52996358,151.0425833,18.72055816,23.02848699,74.39016667
Prediction,10349220,1974,15.78983579,48.19274771,163.7881583,149.6835583,287.6753986,4.208676446,1.5724,0.113882003,229.8130833,78.90230833,0.050880317,302.546175,15.63958066,18.59512351,146.7551667,11.49537735,15.65270987,79.787575
Prediction,10349220,1984,35.91181299,128.370954,183.818275,137.1739833,287.6753986,12.92048259,2.022633333,0.130846235,239.959975,74.76118333,0.049793501,308.4713833,15.63958066,21.66248278,167.4000583,23.50008273,30.60454869,72.77943333
Prediction,10349220,1997,32.38301929,112.7465069,161.884425,152.5440167,287.6753986,9.766515839,1.802808333,0.113200102,233.4463583,76.41465,0.05074405,304.8451417,15.63958066,18.20651357,149.4647833,23.48056711,29.80779867,75.53761667
Prediction,10349220,1967,22.69846245,80.37875363,175.3365083,142.7977167,287.6753986,7.676838209,1.558433333,0.117301397,244.091675,74.80328333,0.052051808,310.957825,15.63958066,16.90161053,160.0093667,15.72306776,20.8505811,70.31805833
