Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Prediction,10276878,1953,3.599966236,10.76070987,182.8675917,131.8507833,37.14402308,6.012575369,1.465658333,0.11194336,243.6789583,72.10928333,0.054892128,317.3904833,2.032798981,2.611286032,166.2695417,2.759773636,3.026343002,64.47296667
Prediction,10276878,1950,4.047453807,12.63936751,176.9829917,141.1841,37.14402308,6.115108915,1.657233333,0.116188669,240.4355167,77.376275,0.055822219,314.8022583,2.032798981,2.909792855,161.4838083,3.398934884,3.482008813,67.03979167
Prediction,10276878,1963,3.597440831,10.6851432,176.6352333,137.381775,37.14402308,4.376760746,1.58025,0.12857191,239.9673333,71.21221667,0.056776784,312.0478417,2.032798981,2.42957935,160.0523833,2.884992391,3.223778305,70.899925
Prediction,10276878,1964,3.627565809,11.18419493,183.6074,135.0450917,37.14402308,4.762897799,1.362116667,0.161692745,242.466775,75.27581667,0.057645581,317.956025,2.032798981,2.315987035,168.79115,2.870620291,3.050014614,64.02128333
Prediction,10276878,1995,4.604651703,13.7229909,186.3395917,137.54235,37.14402308,10.50143799,1.522133333,0.124654679,245.8368667,75.22511667,0.056979038,318.17275,2.032798981,2.60884224,168.8807167,3.514832601,3.649473691,64.06934167
Prediction,10276878,1952,4.981324392,15.20470732,176.2990333,137.7221583,37.14402308,11.6663139,1.750508333,0.137894678,235.75175,80.04645,0.054503137,314.805675,2.032798981,2.625669535,160.070525,3.830410805,3.704682185,67.7532
Prediction,10276878,1989,2.91008624,9.708811835,168.2080833,153.8216417,37.14402308,6.731538603,1.602791667,0.108625983,235.64305,85.35125,0.058787474,314.558275,2.032798981,2.090720706,152.6032333,2.594434571,2.527728246,67.58285
Prediction,10276878,1987,3.275168673,8.057820309,164.4442083,147.4698917,37.14402308,2.747321295,1.49965,0.119209306,229.5479,92.48256667,0.053926256,312.725375,2.032798981,2.724178173,146.5161583,2.795171272,2.559364642,67.23795
Prediction,10276878,2005,4.382574877,12.2607509,175.3782083,144.2096333,37.14402308,6.003466345,1.826383333,0.113104896,241.9589583,76.81424167,0.055199843,315.6724917,2.032798981,3.109998925,160.3869167,3.442337166,3.691630813,65.61809167
Prediction,10276878,2006,4.472025665,12.59315715,174.26075,139.9296083,37.14402308,8.111169533,1.694708333,0.123653265,234.71555,79.5238,0.054845045,312.3097583,2.032798981,2.35071792,157.8226667,3.79242742,3.994744457,69.39705833
Prediction,10276878,1962,3.994598254,11.50074365,171.2301167,149.76685,37.14402308,8.173247957,1.629041667,0.13668521,232.1115833,86.284325,0.056075702,316.3153833,2.032798981,2.619558856,155.38685,3.214380001,3.275190316,65.84655
Prediction,10276878,1969,4.498516729,12.58394728,170.7480583,139.8249333,37.14402308,8.170895594,2.403716667,0.132347052,230.0556,83.29710833,0.055650079,312.460775,2.032798981,2.839266762,154.5605833,3.423475937,2.973316625,70.55453333
Prediction,10276878,1958,3.596555305,11.01829651,176.3994167,137.0874083,37.14402308,8.9058163,2.049775,0.132474085,234.0080833,74.80626667,0.057063199,312.0641417,2.032798981,2.249684134,161.48145,2.869240394,3.204116502,69.49253333
Prediction,10276878,1997,4.577317677,12.96231459,172.6948,142.40895,37.14402308,7.413680893,1.739625,0.107095276,238.3748833,75.08176667,0.05618754,312.9604417,2.032798981,2.427396556,157.144425,3.937970644,4.218222722,69.04201667
Prediction,10276878,1998,5.058149461,15.58527822,185.7395583,135.555225,37.14402308,6.286579569,1.634433333,0.123891282,245.7281167,76.86828333,0.056531425,320.2640333,2.032798981,2.83579134,168.0911417,3.925519983,3.927516206,61.093475
Prediction,10276878,1961,2.665194085,6.881400357,173.0681083,137.6117083,37.14402308,3.340127352,1.463125,0.11207928,232.4844583,76.90499167,0.056757696,307.9883667,2.032798981,2.268407273,158.948075,2.544501877,2.495707718,72.45438333
Prediction,10276878,2003,2.720668323,8.132928199,170.3813833,143.610925,37.14402308,3.200567623,1.471925,0.11349956,233.5642615,83.684,0.057065134,312.4037667,2.032798981,2.290199284,155.8234417,2.494771326,2.458885856,68.088725
Prediction,10276878,1986,3.94728597,10.1686302,164.5521583,154.0148583,37.14402308,4.99397403,1.4235,0.093516816,235.0521167,79.90705833,0.056824408,313.3439167,2.032798981,2.668862188,148.1794583,3.438130477,3.713411101,68.084925
Prediction,10276878,2007,3.207519935,7.608140616,159.9281833,151.652375,37.14402308,3.060757463,1.441966667,0.099005756,225.5783365,87.54175833,0.053694754,312.4915583,2.032798981,2.963898615,143.0084333,2.836353791,2.762386077,68.74319167
Prediction,10276878,1976,2.874363495,8.610764313,173.21825,145.2002667,37.14402308,4.42724569,1.486,0.128169853,234.0518833,81.96660833,0.054554557,311.9714167,2.032798981,2.878786544,156.7592833,2.423821443,2.378870923,69.170125
Prediction,10276878,1984,5.616897876,15.96914747,184.020725,132.4140417,37.14402308,10.36019471,2.112175,0.122387177,239.6182583,74.130875,0.053850704,314.3077583,2.032798981,3.087072691,165.8747417,4.381303493,4.813642348,67.511375
Prediction,10276878,1985,4.328438113,11.46842684,174.4267167,145.1756667,37.14402308,6.248032066,1.700083333,0.127698362,233.4047167,91.72464167,0.055138278,316.1033667,2.032798981,3.108878192,156.9455417,3.449304799,3.588247463,65.37374167
Prediction,10276878,2015,3.317271213,7.911838942,166.553925,146.2388,37.14402308,3.298021068,1.353066667,0.102991762,233.81745,84.04805833,0.055843931,313.908425,2.032798981,2.413919274,152.6524917,3.125178177,3.042345329,67.400075
Prediction,10276878,2012,2.915370175,7.589994779,164.2479417,153.1123583,37.14402308,3.311655174,1.499008333,0.097441611,231.7565083,83.71668333,0.053421802,313.2711167,2.032798981,2.921409141,147.7911167,2.509903408,2.331350015,67.85775
Prediction,10276878,1975,4.267167631,14.04432153,190.5238583,127.7502333,37.14402308,9.043705459,1.952325,0.136071558,247.205775,74.9718,0.05676025,320.163225,2.032798981,2.303620855,174.3506083,3.331802911,3.400369156,63.172725
Prediction,10276878,1982,4.789238079,13.23594447,184.3416167,133.256075,37.14402308,6.790663968,1.902508333,0.116764248,239.3558167,74.88635833,0.05478742,314.2422917,2.032798981,2.670449695,167.4055083,4.719113452,5.56392605,67.90908333
Prediction,10276878,1992,2.57259524,6.867571033,160.6448333,154.28275,37.14402308,3.689594927,1.50835,0.097504963,226.5483949,90.54210833,0.059782838,312.77175,2.032798981,2.247561014,145.75405,2.415756466,2.171597831,67.4739
Prediction,10276878,1993,4.617165332,15.54963397,182.1739083,138.0933583,37.14402308,8.230443736,1.623683333,0.117392471,244.6187583,77.35815,0.057533031,319.28255,2.032798981,2.124918892,166.0376667,3.706132996,3.65369848,63.38740833
Prediction,10276878,1971,3.855385668,11.20968911,170.7168167,144.7086083,37.14402308,5.931196719,1.597433333,0.12425774,236.5687583,75.76991667,0.056139791,313.09335,2.032798981,2.835004687,154.6816833,3.038450976,3.378822822,68.20608333
Prediction,10276878,1999,4.084395969,11.24033093,180.2054167,135.8617583,37.14402308,3.516873173,1.452266667,0.114961681,245.9560583,71.53915833,0.055968292,317.4004583,2.032798981,2.75506886,163.9376167,3.388134077,3.916726431,65.5838
Prediction,10276878,1978,4.018796278,11.07704462,168.9723417,153.4411333,37.14402308,3.948423192,1.851566667,0.106784944,236.2355,76.09024167,0.055556535,312.496725,2.032798981,2.362994874,155.0224,3.328264986,3.634370443,69.43913333
Prediction,10276878,1977,2.559544132,6.694643866,169.0937833,145.5174,37.14402308,3.69713333,1.5431,0.125462261,236.4232583,78.315075,0.057003271,311.6036667,2.032798981,2.106087629,155.0697167,2.509763894,2.276042188,67.906075
Prediction,10276878,1990,2.373841994,7.053302236,169.1519833,155.7688833,37.14402308,2.830403677,1.567183333,0.110183865,230.5788365,92.98554167,0.059428177,314.5926167,2.032798981,2.21383518,153.847975,2.382747202,2.070494985,66.25215833
Prediction,10276878,1959,3.385015354,9.655808643,172.0298917,145.5906667,37.14402308,3.959113379,1.652641667,0.123131585,236.063075,76.44890833,0.05567343,312.9196667,2.032798981,2.271651945,156.7614667,2.958944733,3.092551732,68.112075
Prediction,10276878,1957,3.627558292,10.88725172,179.7943417,137.8706667,37.14402308,7.870936757,1.595475,0.117783519,244.452575,71.75341667,0.056365298,316.4118583,2.032798981,2.331931193,163.8621583,2.861781808,3.084591625,65.93926667
Prediction,10276878,2014,3.603815903,9.209360385,171.8858,143.4767333,37.14402308,3.26817466,1.708741667,0.109974941,233.6400032,80.26785,0.055669313,310.4636583,2.032798981,2.509333404,155.9717,3.780574872,4.005173002,71.22558333
Prediction,10276878,1980,4.128511739,11.73146215,179.7735917,138.3911333,37.14402308,9.333900732,2.162883333,0.134403722,239.8873,78.55738333,0.056647605,314.7688,2.032798981,2.288346171,163.997525,3.241752963,3.273338351,67.569125
Prediction,10276878,1968,4.005719999,11.41033479,181.266725,132.4395167,37.14402308,5.10601237,1.416025,0.115795975,244.1723167,69.61508333,0.056896254,315.5515167,2.032798981,2.257279806,165.3440917,3.256584409,3.888953696,68.68339167
Prediction,10276878,1954,2.895102665,8.365603866,166.287675,144.4734583,37.14402308,4.068085921,1.415725,0.125842784,232.6116449,86.10304167,0.054920168,312.8399333,2.032798981,2.330518896,150.8482333,2.497130787,2.362463152,69.02476667
Prediction,10276878,1981,2.737386503,8.210226975,170.151275,147.17885,37.14402308,3.044181721,1.401375,0.119347259,236.8873449,87.13265833,0.05700955,314.7917417,2.032798981,2.602944402,154.93675,2.431216207,2.210172351,66.57838333
Prediction,10276878,2002,3.116343964,8.761495515,173.3306667,143.7279583,37.14402308,4.748320382,1.498616667,0.130903008,231.4723917,86.73578333,0.054942312,312.0121583,2.032798981,2.381180097,158.5692333,2.870196672,2.928859384,69.27516667
Prediction,10276878,1960,2.89301562,8.204887491,164.612675,148.9379917,37.14402308,3.224715387,1.413466667,0.111232213,228.0359949,81.55425833,0.055703072,312.1862583,2.032798981,2.40012504,148.6263583,2.50790974,2.438664297,68.361575
Prediction,10276878,1988,2.607739414,7.474090417,163.786825,153.9225583,37.14402308,4.590222023,1.886175,0.122007004,227.66385,91.196725,0.056271975,314.0157583,2.032798981,2.291970345,147.5707833,2.40767847,2.249089834,67.690675
Prediction,10276878,2000,3.201191167,8.202895461,162.9504667,151.4974,37.14402308,3.256920452,1.733316667,0.116176507,230.2298667,84.03576667,0.055307035,311.7812167,2.032798981,2.254902341,146.6994083,2.729494922,2.638804204,69.96671667
Prediction,10276878,1979,3.255308232,9.951117118,174.7027667,143.5996167,37.14402308,5.583321876,1.537758333,0.117480655,232.6012083,77.55475833,0.054466022,312.0286833,2.032798981,2.196467946,159.5175833,2.650316317,2.692590053,69.31464167
Prediction,10276878,1974,3.270739175,9.794253538,169.2907167,148.2426417,37.14402308,3.815802214,1.426991667,0.105162084,232.9865333,78.22854167,0.057032943,315.2373667,2.032798981,2.542238443,152.6199167,2.571919565,2.642082464,66.02234167
Prediction,10276878,2001,3.505426628,9.896011025,177.5507583,145.1995167,37.14402308,5.257837313,1.416866667,0.111758606,233.1753833,76.56590833,0.056887978,311.2917083,2.032798981,2.271965207,162.0811833,2.864859789,2.918015414,70.56286667
Prediction,10276878,1983,6.583438565,17.81802493,183.5879167,137.9076167,37.14402308,9.91455321,2.112766667,0.114161732,243.851425,73.3914,0.056231365,316.912825,2.032798981,3.462765163,166.3141333,4.733697955,5.288501788,65.46913333
Prediction,10276878,2013,3.264279829,9.210196095,173.393475,145.5250417,37.14402308,3.917625567,1.522308333,0.106705644,235.3456417,71.5891,0.055958447,311.8851917,2.032798981,2.291000684,157.8416,3.182255636,3.368237385,69.317525
Prediction,10276878,1955,3.435964821,10.58095845,180.2385417,136.6225667,37.14402308,3.999325548,1.382941667,0.152997416,236.8160417,77.15101667,0.056942034,312.87345,2.032798981,2.145490161,165.2695167,2.997892222,3.382568257,68.599125
Prediction,10276878,1972,3.357397355,9.824076366,163.007975,150.1379667,37.14402308,5.408577717,1.540308333,0.100941073,231.9400083,77.99460833,0.056081008,311.951025,2.032798981,2.864181791,146.0463167,2.857628198,3.028601111,69.82178333
Prediction,10276878,2011,6.175116362,17.36407623,187.7652917,144.551275,37.14402308,8.465378128,1.930925,0.115227025,246.888725,74.268175,0.056915555,321.0685167,2.032798981,2.952984232,169.8943917,4.14672554,4.07752258,61.4356
Prediction,10276878,1956,3.543101609,10.73801996,172.5113,144.5247917,37.14402308,5.617077154,1.887866667,0.122973417,234.0533833,79.98986667,0.055623908,313.91215,2.032798981,2.313442856,156.095425,2.786937664,2.898228622,67.51525
Prediction,10276878,1991,2.527425529,6.985246008,177.08825,135.6505083,37.14402308,3.234487672,1.349533333,0.127776344,237.0899833,72.746,0.05766957,311.4346583,2.032798981,2.105090788,160.8433833,2.464364831,2.431008682,68.89944167
Prediction,10276878,1973,3.772503669,11.45299476,179.2024667,129.18295,37.14402308,6.916178978,1.3887,0.131749049,237.8838667,75.128575,0.056188191,312.8889,2.032798981,2.831082927,162.64235,3.205627355,3.618227888,68.70310833
Prediction,10276878,1967,3.574250245,10.86421495,178.7428,134.5522833,37.14402308,4.58095108,1.380216667,0.11508439,243.8411167,71.20245833,0.058877313,316.2815833,2.032798981,2.254360343,163.9781167,2.892140074,3.220744689,65.89961667
